customer_id,plan,signup_date,region,tenure_months,monthly_revenue,status,churn
CUS-1130,Pro,2025-11-10,Americas,1,80.0,Active,No
CUS-2901,Pro,2024-08-31,EMEA,16,95.34,Active,No
CUS-3410,Enterprise,2025-07-19,Americas,5,528.41,Active,No
CUS-2933,Pro,2025-06-07,EMEA,6,84.59,Active,No
CUS-3670,Basic,2025-07-13,APAC,5,20.0,Churned,Yes
CUS-2866,Enterprise,2023-05-18,APAC,31,874.43,Active,No
CUS-2659,Basic,2024-11-03,APAC,14,35.96,Active,No
CUS-1517,Basic,2024-12-30,Americas,12,34.67,Active,No
CUS-2858,Basic,2025-01-10,EMEA,11,37.9,Churned,Yes
CUS-2278,Basic,2025-08-25,Americas,4,27.26,Active,No
CUS-1951,Basic,2024-05-01,Americas,20,43.3,Active,No
CUS-2121,Pro,2025-11-04,Americas,1,136.97,Active,No
CUS-1420,Enterprise,2025-08-27,EMEA,4,739.9,Active,No
CUS-1923,Pro,2024-03-05,EMEA,22,106.81,Active,No
CUS-3729,Basic,2025-10-14,APAC,2,23.73,Churned,Yes
CUS-1478,Pro,2025-10-26,Americas,2,150.0,Churned,Yes
CUS-3036,Pro,2023-09-01,APAC,28,145.8,Active,No
CUS-3178,Pro,2023-01-06,EMEA,36,127.2,Active,No
CUS-2693,Basic,2025-04-19,EMEA,8,41.26,Active,No
CUS-3213,Enterprise,2025-11-29,Americas,1,1017.11,Active,No
CUS-2472,Basic,2023-12-31,APAC,24,23.92,Active,No
CUS-2203,Pro,2023-05-27,APAC,31,91.49,Active,No
CUS-2670,Enterprise,2023-12-13,APAC,24,647.87,Active,No
CUS-3775,Pro,2023-10-25,APAC,26,102.21,Active,No
CUS-2971,Basic,2025-01-31,EMEA,11,31.29,Active,No
CUS-1821,Basic,2025-05-14,APAC,7,36.84,Churned,Yes
CUS-2998,Basic,2024-07-27,APAC,17,27.41,Active,No
CUS-3869,Enterprise,2023-06-27,EMEA,30,1649.4,Active,No
CUS-2249,Enterprise,2023-09-19,Americas,27,685.24,Active,No
CUS-3873,Basic,2023-05-31,APAC,31,34.83,Active,No
CUS-3650,Pro,2023-08-23,EMEA,28,128.09,Active,No
CUS-2047,Basic,2023-11-28,EMEA,25,20.0,Active,No
CUS-2889,Enterprise,2024-04-29,APAC,20,1540.83,Active,No
CUS-1616,Pro,2025-03-27,Americas,9,106.81,Active,No
CUS-2319,Pro,2025-08-08,Americas,4,117.13,Active,No
CUS-3885,Basic,2024-08-27,Americas,16,50.0,Active,No
CUS-3461,Enterprise,2025-02-27,EMEA,10,1310.41,Active,No
CUS-2773,Pro,2023-01-28,Americas,35,99.72,Active,No
CUS-3952,Pro,2024-07-17,Americas,17,80.0,Active,No
CUS-1132,Enterprise,2025-09-27,EMEA,3,765.24,Active,No
CUS-1078,Pro,2024-12-07,APAC,12,115.5,Active,No
CUS-3053,Basic,2024-11-09,EMEA,13,36.39,Active,No
CUS-1725,Basic,2025-07-29,APAC,5,33.7,Active,No
CUS-2315,Basic,2023-01-25,Americas,35,39.7,Active,No
CUS-2852,Enterprise,2025-04-06,EMEA,8,1496.72,Active,No
CUS-3297,Pro,2025-12-11,APAC,0,150.0,Active,No
CUS-3487,Pro,2025-09-21,Americas,3,91.76,Active,No
CUS-2373,Basic,2024-09-01,APAC,16,20.75,Active,No
CUS-2856,Enterprise,2025-11-28,APAC,1,1611.39,Active,No
CUS-2320,Enterprise,2024-04-13,Americas,20,955.88,Active,No
CUS-3875,Basic,2023-07-15,,30,41.58,Active,No
CUS-3172,Basic,2025-01-24,Americas,11,48.94,Active,No
CUS-1376,Basic,2024-05-09,APAC,20,-32.8,Active,No
CUS-2909,Pro,2025-02-12,EMEA,10,97.71,Active,No
CUS-1334,Enterprise,2023-11-19,EMEA,25,300.0,Active,No
CUS-3252,Pro,2023-03-31,Americas,33,105.61,Active,No
CUS-3737,Basic,2024-12-14,Americas,12,48.22,Active,No
CUS-2605,Basic,2025-03-10,EMEA,9,39.06,Active,No
CUS-2119,Basic,2024-02-19,APAC,22,20.0,Active,No
CUS-3829,Pro,2024-09-19,,15,80.0,Active,No
CUS-2944,Basic,2025-12-12,APAC,0,34.99,Active,No
CUS-3262,Enterprise,2024-11-14,APAC,13,633.63,Active,No
CUS-3550,Basic,2024-06-22,,18,29.68,Active,No
CUS-2343,Basic,2024-11-08,APAC,13,34.44,Active,No
CUS-1321,Enterprise,2023-01-05,EMEA,36,933.13,Active,No
CUS-2620,Basic,2024-09-24,Americas,15,22.75,Churned,Yes
CUS-3448,Basic,2024-03-05,,22,27.76,Churned,Yes
CUS-3061,Enterprise,2023-08-26,EMEA,28,631.98,Active,No
CUS-2674,Basic,2024-01-02,APAC,24,42.41,Active,No
CUS-2943,Basic,2024-12-28,EMEA,12,22.95,Active,No
CUS-1261,Basic,2023-04-04,APAC,33,38.05,Active,No
CUS-3355,Basic,2025-10-28,APAC,2,28.7,Active,No
CUS-3040,Pro,2025-05-18,APAC,7,95.67,Active,No
CUS-1690,Basic,2024-04-09,Americas,21,35.41,Active,No
CUS-1902,Basic,2025-06-09,APAC,6,50.0,Active,No
CUS-3027,Pro,2024-06-12,EMEA,18,150.0,Active,No
CUS-1139,Pro,2025-05-19,EMEA,7,100.17,Active,No
CUS-2918,Pro,2025-02-11,EMEA,10,88.85,Active,No
CUS-2829,Enterprise,2025-06-03,APAC,7,-615.77,Active,No
CUS-2574,Pro,2024-03-15,EMEA,21,124.31,Active,No
CUS-1320,Enterprise,2024-01-29,EMEA,23,1412.25,Active,0
CUS-1654,Basic,2023-09-26,Americas,27,31.52,Active,No
CUS-3138,Pro,2023-02-12,Americas,35,80.0,Active,No
CUS-3323,Basic,2025-08-11,EMEA,4,44.76,Churned,Yes
CUS-1559,Pro,2025-01-14,EMEA,0,88.82,Churned,No
CUS-1113,Basic,2025-03-30,EMEA,9,34.84,Active,No
CUS-1532,Pro,2023-01-26,APAC,35,104.2,Active,No
CUS-1225,Basic,2023-06-15,Americas,31,38.11,Active,No
CUS-1724,Enterprise,2024-06-20,Americas,18,985.3,Churned,Yes
CUS-3429,Pro,2025-10-17,Americas,2,80.0,Active,No
CUS-3571,Basic,2023-07-06,EMEA,30,32.45,Churned,No
CUS-2434,Basic,2024-03-23,Americas,21,50.0,Active,No
CUS-3330,Basic,2024-02-27,EMEA,22,29.46,Active,No
CUS-2459,Enterprise,2023-02-03,APAC,35,519.95,Active,No
CUS-3702,Basic,2023-04-02,Americas,33,33.58,Active,No
CUS-1847,Basic,2025-04-13,,8,35.18,Active,No
CUS-1194,Pro,2025-03-03,APAC,10,111.54,Active,No
CUS-2465,Pro,2023-08-24,APAC,28,102.45,Active,No
CUS-1947,Pro,2023-10-22,EMEA,26,86.89,Active,No
CUS-3022,Basic,2025-07-03,EMEA,6,50.0,Active,0
CUS-2630,Basic,2023-12-16,EMEA,24,37.29,Active,No
CUS-1118,Pro,2025-02-23,EMEA,10,150.0,Active,No
CUS-1646,Enterprise,2025-05-27,EMEA,7,450.74,Active,No
CUS-2871,Basic,2024-06-02,Americas,19,36.42,Active,No
CUS-1004,Pro,2025-04-04,EMEA,9,82.31,Active,No
CUS-1075,Basic,2025-08-06,APAC,4,40.72,Churned,Yes
CUS-2756,Pro,2024-10-11,APAC,14,106.91,Active,No
CUS-1468,Enterprise,2024-01-07,Americas,24,448.03,Active,No
CUS-1006,Enterprise,2025-05-18,EMEA,7,678.82,Active,No
CUS-2247,Pro,2025-08-01,EMEA,5,93.51,Active,No
CUS-1920,Pro,2024-06-22,APAC,18,113.34,Active,No
CUS-1229,Pro,2025-01-18,EMEA,11,150.0,Active,No
CUS-2064,Pro,2024-12-31,APAC,12,80.0,Active,No
CUS-1243,Basic,2025-10-16,Americas,2,20.94,Churned,Yes
CUS-3280,Pro,2025-04-05,Americas,9,99.25,Active,No
CUS-2161,Basic,2024-09-11,APAC,15,27.68,Active,No
CUS-3514,Basic,2024-02-13,APAC,22,48.47,Active,No
CUS-2527,Basic,2025-03-30,Americas,9,37.28,Active,No
CUS-2606,Basic,2024-02-14,EMEA,22,36.6,Active,No
CUS-3785,Basic,2023-11-04,APAC,26,50.0,Active,No
CUS-3667,Enterprise,2023-12-09,Americas,25,1252.08,Active,No
CUS-3666,Pro,2025-03-12,Americas,9,89.65,Churned,Yes
CUS-2990,Basic,2023-05-25,Americas,31,31.07,Active,No
CUS-3610,Basic,2025-03-17,APAC,9,50.0,Churned,Yes
CUS-2976,Basic,2024-05-02,Americas,20,47.52,Active,No
CUS-2762,Basic,2024-09-02,APAC,16,34.48,Churned,Yes
CUS-2306,Enterprise,2023-06-21,EMEA,30,613.19,Active,No
CUS-2542,Basic,2023-02-10,APAC,35,32.13,Active,No
CUS-1623,Enterprise,2024-06-10,EMEA,18,366.36,Active,No
CUS-3314,Basic,2025-01-27,APAC,11,37.45,Active,No
CUS-2494,Pro,2023-05-19,,31,111.82,Active,No
CUS-1111,Basic,2024-01-12,Americas,23,33.81,Active,No
CUS-3488,Pro,2023-06-25,Americas,30,104.12,Active,No
CUS-2170,Basic,2024-07-15,Americas,17,27.35,Active,No
CUS-3462,Pro,2023-05-10,EMEA,32,139.48,Active,No
CUS-1233,Enterprise,2024-09-15,APAC,15,558.42,Active,No
CUS-1067,Pro,2024-05-09,APAC,20,144.63,Active,No
CUS-3708,Basic,2025-07-18,APAC,5,37.24,Churned,Yes
CUS-3073,Basic,2024-06-06,EMEA,19,45.05,Active,No
CUS-3193,Pro,2023-05-20,EMEA,31,84.67,Active,No
CUS-1537,Basic,2023-10-15,EMEA,26,35.63,Active,No
CUS-1126,Basic,2023-09-05,APAC,28,50.0,Active,No
CUS-3134,Enterprise,2024-07-23,APAC,17,300.0,Active,No
CUS-2255,Basic,2025-07-17,APAC,5,50.0,Churned,Yes
CUS-3485,Pro,2025-09-14,EMEA,3,148.55,Active,0
CUS-2977,Basic,2024-07-03,EMEA,18,26.99,Active,No
CUS-3463,Basic,2023-05-03,APAC,32,30.55,Active,No
CUS-3489,Basic,2024-05-01,APAC,20,27.16,Active,No
CUS-3076,Basic,2023-10-23,EMEA,26,36.88,Active,No
CUS-1485,Basic,2025-03-14,Americas,9,33.26,Active,No
CUS-2655,Enterprise,2024-05-21,EMEA,19,672.44,Active,No
CUS-3677,Basic,2023-07-01,APAC,30,25.04,Active,No
CUS-3551,Basic,2024-01-08,APAC,24,50.0,Active,No
CUS-3406,Basic,2025-04-01,EMEA,9,32.4,Active,No
CUS-2775,Pro,2023-01-22,EMEA,35,132.17,Active,No
CUS-1919,Basic,2025-02-03,APAC,11,28.38,Active,No
CUS-2647,Basic,2025-10-15,APAC,2,38.27,Churned,Yes
CUS-2027,Enterprise,2025-02-06,Americas,10,408.62,Active,No
CUS-2031,Pro,2024-09-01,EMEA,16,126.23,Active,No
CUS-1883,Enterprise,2025-03-22,APAC,9,876.16,Active,0
CUS-2336,Enterprise,2023-03-15,APAC,34,934.32,Active,No
CUS-3223,Basic,2023-04-17,,32,30.36,Active,No
CUS-1365,Pro,2024-02-11,EMEA,0,108.93,Churned,No
CUS-3126,Basic,2023-02-08,EMEA,35,36.68,Active,No
CUS-1028,Basic,2025-08-20,Americas,4,50.0,Active,0
CUS-1474,Basic,2024-05-14,APAC,19,20.0,Active,No
CUS-1526,Basic,2024-06-02,EMEA,19,50.0,Active,No
CUS-1726,Basic,2025-06-16,APAC,6,33.27,Active,No
CUS-1056,Pro,2024-08-04,Americas,17,105.78,Active,No
CUS-1639,Pro,2025-06-20,Americas,6,142.48,Active,No
CUS-1303,Basic,2023-11-09,APAC,26,22.68,Active,No
CUS-3609,Pro,2024-06-11,Americas,18,96.94,Active,No
CUS-2277,Basic,2024-05-11,EMEA,19,41.17,Active,No
CUS-3636,Basic,2025-02-28,APAC,10,29.59,Active,No
CUS-1625,Enterprise,2025-02-02,Americas,11,1647.37,Active,No
CUS-3056,Basic,2023-12-08,APAC,25,49.26,Active,No
CUS-2281,Basic,2023-01-21,EMEA,35,25.76,Active,No
CUS-2050,Basic,2025-03-11,EMEA,9,31.56,Active,No
CUS-1337,Basic,2024-09-30,APAC,15,-41.13,Active,No
CUS-1048,Basic,2025-01-28,APAC,11,31.66,Active,No
CUS-1107,Basic,2024-02-22,Americas,22,36.46,Active,No
CUS-2080,Basic,2024-06-23,APAC,18,26.6,Active,No
CUS-2145,Basic,2024-07-28,APAC,17,47.34,Active,No
CUS-3441,Enterprise,2023-06-08,Americas,31,583.79,Active,No
CUS-2837,Basic,2023-03-03,EMEA,34,30.71,Active,No
CUS-2754,Pro,2024-08-01,Americas,17,112.7,Active,No
CUS-2102,Basic,2025-02-25,APAC,10,24.89,Churned,Yes
CUS-2969,Basic,2023-02-28,EMEA,34,20.0,Churned,Yes
CUS-1524,Pro,2024-04-05,EMEA,21,85.87,Active,No
CUS-2429,Pro,2023-11-02,APAC,26,98.55,Active,0
CUS-3608,Basic,2024-12-15,,12,50.0,Active,No
CUS-1604,Pro,2023-10-16,EMEA,26,117.17,Churned,Yes
CUS-2490,Basic,2024-10-03,APAC,15,22.72,Active,No
CUS-3352,Enterprise,2025-04-01,EMEA,9,396.97,Active,No
CUS-1061,Pro,2024-12-14,Americas,12,113.88,Active,No
CUS-3750,Basic,2025-12-17,,0,42.31,Active,No
CUS-1672,Pro,2024-12-12,EMEA,12,112.94,Active,No
CUS-1093,Basic,2025-08-26,,4,36.43,Churned,Yes
CUS-1667,Pro,2023-10-15,EMEA,26,90.15,Active,No
CUS-2888,Basic,2025-03-19,Americas,9,23.66,Churned,Yes
CUS-1281,Basic,2025-02-20,Americas,10,33.47,Churned,No
CUS-2720,Pro,2023-07-04,APAC,30,108.5,Active,No
CUS-1360,Pro,2025-02-13,EMEA,10,85.16,Churned,No
CUS-1900,Basic,2023-09-23,Americas,27,24.99,Active,No
CUS-2936,Basic,2023-07-06,EMEA,30,27.78,Active,No
CUS-2995,Basic,2024-12-17,APAC,12,27.4,Active,No
CUS-3313,Basic,2024-03-12,EMEA,21,-32.45,Churned,Yes
CUS-1761,Pro,2025-12-16,APAC,0,107.77,Churned,Yes
CUS-3159,Basic,2024-07-09,Americas,18,21.61,Active,No
CUS-3623,Basic,2025-01-18,APAC,11,36.97,Active,No
CUS-1043,Pro,2025-05-17,EMEA,7,106.22,Active,No
CUS-3174,Basic,2023-02-21,EMEA,34,27.45,Churned,Yes
CUS-1205,Basic,2025-10-17,EMEA,2,30.37,Active,No
CUS-2474,Basic,2023-02-01,APAC,35,29.63,Active,No
CUS-3101,Pro,2024-11-30,EMEA,13,121.95,Active,No
CUS-1069,Basic,2025-04-28,Americas,8,25.11,Active,No
CUS-2876,Pro,2024-10-18,APAC,14,117.26,Active,No
CUS-3380,Pro,2025-07-21,APAC,5,92.02,Active,No
CUS-3232,Pro,2025-10-28,APAC,2,88.49,Active,No
CUS-1138,Basic,2023-03-09,Americas,34,40.68,Active,No
CUS-1797,Basic,2025-01-01,EMEA,12,47.95,Active,No
CUS-3181,Pro,2025-02-11,EMEA,10,98.92,Active,No
CUS-3129,Basic,2025-10-12,Americas,2,41.4,Active,No
CUS-1759,Basic,2025-10-26,Americas,2,33.42,Churned,Yes
CUS-1542,Pro,2024-10-15,EMEA,14,89.2,Active,No
CUS-2020,Basic,2025-03-18,,9,50.0,Active,No
CUS-3289,Basic,2024-01-25,,23,32.2,Active,No
CUS-1166,Basic,2025-03-18,EMEA,9,25.65,Churned,Yes
CUS-1249,Basic,2025-09-30,APAC,3,42.87,Churned,Yes
CUS-2332,Basic,2025-11-22,EMEA,1,50.0,Active,No
CUS-3018,Basic,2024-08-01,APAC,17,27.35,Churned,Yes
CUS-1447,Enterprise,2025-02-02,Americas,11,1209.56,Active,No
CUS-2359,Pro,2024-08-04,APAC,17,114.63,Active,No
CUS-3146,Enterprise,2025-07-10,EMEA,5,300.0,Active,No
CUS-2330,Basic,2025-10-08,Americas,2,21.52,Churned,Yes
CUS-3911,Pro,2025-11-09,EMEA,1,115.63,Active,No
CUS-3151,Pro,2025-02-12,Americas,10,117.16,Churned,Yes
CUS-1435,Basic,2023-03-11,,34,29.49,Active,No
CUS-3123,Basic,2024-06-27,Americas,18,32.8,Active,No
CUS-1578,Pro,2023-12-11,APAC,25,80.0,Active,No
CUS-3985,Basic,2025-02-08,APAC,10,24.19,Churned,Yes
CUS-3742,Pro,2025-01-10,APAC,11,107.11,Active,No
CUS-2849,Basic,2023-06-17,EMEA,30,40.89,Active,No
CUS-1763,Basic,2023-04-05,Americas,33,48.59,Active,No
CUS-1389,Basic,2024-06-24,EMEA,18,50.0,Active,No
CUS-1236,Pro,2023-06-04,APAC,31,86.83,Active,No
CUS-3606,Basic,2024-10-28,APAC,14,20.0,Active,No
CUS-2985,Pro,2024-01-24,EMEA,23,150.0,Active,No
CUS-1268,Basic,2025-05-09,APAC,7,39.79,Active,No
CUS-1771,Basic,2025-11-06,EMEA,1,30.13,Active,No
CUS-3166,Basic,2025-04-24,EMEA,8,35.93,Active,No
CUS-1438,Basic,2024-02-06,APAC,23,34.73,Active,No
CUS-1674,Pro,2024-03-14,EMEA,21,122.3,Active,No
CUS-1250,Basic,2024-07-03,Americas,18,36.87,Active,No
CUS-3202,Enterprise,2023-08-11,APAC,29,684.26,Active,No
CUS-2575,Basic,2025-08-20,EMEA,4,20.0,Churned,1
CUS-3143,Pro,2024-02-22,Americas,22,114.24,Active,No
CUS-3082,Basic,2024-11-20,APAC,13,31.37,Active,No
CUS-3618,Enterprise,2025-07-04,EMEA,6,372.16,Active,No
CUS-3904,Enterprise,2025-06-10,EMEA,6,474.94,Active,No
CUS-3740,Pro,2024-04-28,EMEA,20,97.94,Active,No
CUS-1449,Basic,2024-02-16,APAC,22,30.11,Active,No
CUS-2470,Basic,2023-11-03,EMEA,0,32.04,Churned,No
CUS-1717,Pro,2025-04-04,Americas,9,150.0,Active,No
CUS-3399,Basic,2025-03-25,,9,32.82,Active,No
CUS-3615,Basic,2025-01-26,,11,50.0,Active,No
CUS-3049,Basic,2023-07-19,EMEA,29,50.0,Active,No
CUS-2902,Basic,2024-01-19,EMEA,23,25.52,Active,No
CUS-2169,Pro,2024-10-11,EMEA,14,124.69,Active,No
CUS-1083,Pro,2025-02-23,APAC,10,82.76,Active,No
CUS-3425,Enterprise,2025-10-30,APAC,2,569.69,Active,No
CUS-2461,Pro,2024-05-21,APAC,19,150.0,Active,No
CUS-2894,Basic,2023-12-23,APAC,24,29.95,Active,No
CUS-2669,Basic,2025-09-09,APAC,3,50.0,Churned,Yes
CUS-3001,Pro,2023-10-13,EMEA,27,120.94,Active,No
CUS-1476,Basic,2024-06-21,Americas,18,33.73,Active,No
CUS-1518,Pro,2023-08-15,EMEA,28,116.11,Active,No
CUS-1405,Enterprise,2025-09-10,Americas,3,345.18,Active,No
CUS-1385,Basic,2023-09-27,APAC,27,49.72,Active,No
CUS-3982,Basic,2024-10-30,APAC,14,50.0,Active,No
CUS-3153,Pro,2024-07-26,APAC,17,107.6,Active,No
CUS-2634,Pro,2023-12-20,EMEA,24,103.65,Active,No
CUS-3860,Basic,2023-11-28,EMEA,25,46.56,Active,No
CUS-1689,Pro,2025-01-13,EMEA,11,139.46,Active,No
CUS-2241,Enterprise,2025-05-19,APAC,7,656.4,Active,No
CUS-1063,Pro,2023-11-02,APAC,26,122.35,Active,No
CUS-1853,Enterprise,2024-03-09,Americas,22,1400.47,Active,No
CUS-3752,Pro,2024-04-05,Americas,21,131.03,Active,No
CUS-3477,Basic,2023-10-26,EMEA,26,21.61,Active,No
CUS-2263,Basic,2024-01-19,,23,50.0,Active,No
CUS-1224,Enterprise,2025-03-12,APAC,9,815.0,Active,No
CUS-3194,Basic,2025-02-14,APAC,10,27.41,Active,No
CUS-1374,Basic,2023-07-23,APAC,29,39.99,Active,No
CUS-2825,Pro,2024-05-18,EMEA,19,96.9,Active,No
CUS-3537,Pro,2024-01-12,Americas,23,109.63,Active,No
CUS-3870,Basic,2023-09-01,Americas,28,36.46,Active,No
CUS-3598,Basic,2024-05-29,Americas,19,39.19,Active,No
CUS-3685,Basic,2024-05-20,APAC,19,32.47,Active,No
CUS-1010,Basic,2025-04-02,EMEA,9,40.61,Active,No
CUS-2945,Pro,2024-10-22,EMEA,14,113.08,Active,No
CUS-2839,Pro,2023-05-22,EMEA,31,150.0,Active,No
CUS-1709,Basic,2024-06-24,EMEA,18,44.43,Active,No
CUS-1256,Pro,2025-06-01,Americas,7,125.0,Active,No
CUS-2618,Pro,2024-10-14,EMEA,14,135.74,Active,No
CUS-1390,Enterprise,2023-12-02,EMEA,25,834.18,Active,No
CUS-2582,Basic,2025-06-12,APAC,6,23.89,Churned,Yes
CUS-1925,Basic,2023-09-10,APAC,28,27.41,Churned,Yes
CUS-3037,Enterprise,2025-09-16,Americas,3,695.13,Active,No
CUS-3404,Enterprise,2023-07-11,EMEA,30,1595.18,Active,No
CUS-2225,Basic,2023-10-14,EMEA,26,25.85,Active,No
CUS-2947,Basic,2024-12-27,,12,21.17,Churned,Yes
CUS-1740,Basic,2024-06-22,,18,50.0,Active,No
CUS-1041,Basic,2024-04-14,Americas,20,25.47,Churned,No
CUS-1869,Basic,2025-01-17,APAC,11,39.06,Active,No
CUS-1540,Pro,2024-01-01,Americas,24,-102.98,Active,No
CUS-3511,Basic,2023-05-19,EMEA,31,50.0,Active,No
CUS-2372,Enterprise,2023-05-11,Americas,32,370.55,Active,No
CUS-2146,Basic,2023-11-20,APAC,25,33.9,Active,No
CUS-2032,Pro,2024-03-15,APAC,21,150.0,Active,0
CUS-1373,Basic,2025-08-01,APAC,5,47.02,Churned,Yes
CUS-1668,Enterprise,2023-06-15,Americas,31,1858.53,Active,No
CUS-1358,Pro,2024-07-12,APAC,17,125.19,Active,0
CUS-1968,Basic,2023-07-23,EMEA,29,50.0,Active,No
CUS-2354,Basic,2023-02-13,EMEA,35,24.36,Active,No
CUS-2036,Pro,2024-04-20,APAC,20,86.05,Active,No
CUS-1471,Basic,2024-06-03,EMEA,19,33.82,Active,No
CUS-2397,Basic,2023-08-16,APAC,28,29.36,Active,No
CUS-3621,Enterprise,2024-06-07,APAC,19,1413.84,Active,No
CUS-2550,Basic,2024-01-17,APAC,23,37.12,Active,No
CUS-2257,Pro,2023-02-11,APAC,35,116.75,Active,No
CUS-3095,Enterprise,2025-12-11,EMEA,0,602.67,Active,No
CUS-2556,Pro,2025-04-17,Americas,8,120.26,Active,No
CUS-3590,Basic,2024-12-21,EMEA,12,36.62,Active,No
CUS-2251,Basic,2024-02-06,EMEA,23,43.65,Active,No
CUS-2700,Pro,2025-05-30,EMEA,7,116.09,Active,No
CUS-2253,Basic,2023-09-30,Americas,27,42.93,Active,No
CUS-3781,Basic,2025-12-29,EMEA,0,27.84,Active,No
CUS-1080,Pro,2023-12-14,,24,95.84,Active,No
CUS-2173,Basic,2025-12-18,Americas,0,42.52,Active,No
CUS-1815,Basic,2024-06-04,APAC,19,31.36,Active,No
CUS-2853,Basic,2025-06-11,APAC,6,50.0,Active,No
CUS-3221,Basic,2023-05-29,EMEA,31,33.6,Active,No
CUS-3629,Basic,2023-03-10,APAC,34,27.49,Active,No
CUS-3106,Pro,2024-06-12,Americas,18,80.0,Active,No
CUS-1134,Basic,2023-02-14,EMEA,35,45.17,Active,No
CUS-2141,Basic,2024-04-09,APAC,21,30.51,Active,No
CUS-1934,Pro,2023-02-07,EMEA,35,80.0,Active,No
CUS-1929,Pro,2023-06-02,Americas,31,109.71,Active,No
CUS-1824,Pro,2023-02-22,Americas,34,124.08,Active,No
CUS-2532,Basic,2024-02-19,Americas,22,40.43,Active,No
CUS-2215,Basic,2024-11-04,APAC,14,50.0,Active,No
CUS-1505,Basic,2025-03-15,Americas,9,36.15,Active,No
CUS-3965,Basic,2025-03-01,APAC,10,50.0,Active,No
CUS-3396,Enterprise,2024-05-28,Americas,19,597.29,Active,No
CUS-2997,Basic,2023-07-28,APAC,29,38.62,Active,No
CUS-2959,Pro,2024-03-01,EMEA,22,100.78,Active,No
CUS-2385,Enterprise,2025-07-06,EMEA,5,2000.0,Active,No
CUS-1895,Pro,2025-10-16,APAC,2,141.86,Churned,Yes
CUS-1829,Enterprise,2025-11-16,Americas,1,1538.35,Active,No
CUS-3921,Enterprise,2024-07-17,APAC,17,853.72,Active,No
CUS-2684,Basic,2025-04-30,,8,43.19,Active,No
CUS-3575,Basic,2024-02-27,APAC,22,42.08,Active,No
CUS-3970,Basic,2025-06-09,APAC,6,20.92,Churned,Yes
CUS-3513,Basic,2024-07-10,APAC,17,20.49,Active,No
CUS-1653,Pro,2024-01-27,EMEA,23,80.0,Active,No
CUS-1173,Basic,2025-03-17,Americas,9,48.88,Active,No
CUS-1039,Basic,2023-08-22,APAC,28,41.22,Active,No
CUS-3861,Basic,2024-12-29,,12,20.0,Active,No
CUS-1714,Enterprise,2025-04-10,EMEA,8,478.36,Active,No
CUS-1091,Basic,2025-09-14,APAC,3,30.54,Churned,Yes
CUS-3955,Basic,2024-06-14,APAC,18,30.82,Churned,Yes
CUS-2206,Basic,2025-04-09,EMEA,8,35.16,Active,No
CUS-3586,Basic,2025-11-25,Americas,1,36.76,Active,No
CUS-2828,Basic,2024-05-23,APAC,19,30.73,Active,No
CUS-2156,Basic,2023-01-24,APAC,35,29.93,Active,No
CUS-2325,Basic,2023-09-10,Americas,28,39.57,Active,No
CUS-1217,Basic,2024-03-02,EMEA,22,38.16,Active,No
CUS-1511,Basic,2025-11-18,Americas,1,45.28,Active,No
CUS-2681,Pro,2025-11-22,EMEA,1,135.73,Churned,Yes
CUS-1500,Basic,2025-08-12,Americas,4,42.36,Active,No
CUS-3549,Basic,2025-02-24,Americas,10,24.24,Churned,Yes
CUS-2857,Basic,2024-07-04,Americas,18,30.57,Active,No
CUS-2389,Enterprise,2025-03-12,Americas,9,914.53,Active,No
CUS-2520,Basic,2023-11-08,Americas,26,40.59,Churned,Yes
CUS-3387,Enterprise,2023-04-02,EMEA,33,620.64,Active,No
CUS-3722,Pro,2023-03-15,EMEA,34,91.7,Active,No
CUS-3077,Enterprise,2024-08-09,APAC,16,945.87,Active,No
CUS-2541,Pro,2023-02-02,APAC,35,111.33,Active,No
CUS-2218,Pro,2023-03-04,APAC,34,125.28,Active,No
CUS-2417,Basic,2024-10-19,EMEA,14,50.0,Active,No
CUS-3218,Enterprise,2023-02-10,APAC,35,823.85,Active,No
CUS-3622,Enterprise,2024-01-12,APAC,23,1717.33,Active,No
CUS-2677,Pro,2023-05-11,EMEA,32,99.49,Active,No
CUS-2198,Pro,2025-09-03,APAC,3,146.31,Churned,Yes
CUS-2543,Basic,2025-12-03,APAC,0,39.53,Churned,Yes
CUS-1954,Basic,2025-03-25,Americas,9,38.07,Active,No
CUS-1751,Basic,2023-04-20,APAC,32,30.81,Active,No
CUS-1235,Enterprise,2023-07-21,Americas,29,717.55,Active,No
CUS-1733,Basic,2024-11-19,Americas,13,26.59,Active,No
CUS-3993,Basic,2025-11-28,Americas,1,49.25,Active,No
CUS-2157,Basic,2025-10-13,APAC,2,27.4,Churned,1
CUS-3574,Pro,2025-08-25,Americas,4,80.0,Active,No
CUS-3446,Pro,2023-12-17,APAC,24,109.88,Active,No
CUS-2210,Basic,2023-09-22,APAC,27,24.74,Active,No
CUS-2066,Enterprise,2025-06-22,APAC,6,788.64,Active,No
CUS-3157,Basic,2024-02-12,EMEA,22,34.4,Active,0
CUS-2063,Basic,2023-07-14,Americas,30,50.0,Active,No
CUS-2168,Basic,2024-05-06,EMEA,20,37.7,Active,No
CUS-2493,Pro,2025-12-12,APAC,0,87.65,Active,No
CUS-3475,Basic,2025-02-15,EMEA,10,23.08,Churned,Yes
CUS-1885,Basic,2025-12-20,APAC,0,33.5,Churned,Yes
